0.2920 	 -7.442531e+02 	 1.149051e+01 	 -7.327626e+02 
0.2930 	 -7.442273e+02 	 1.149287e+01 	 -7.327344e+02 
0.2940 	 -7.442069e+02 	 1.150136e+01 	 -7.327056e+02 
0.2950 	 -7.441935e+02 	 1.151538e+01 	 -7.326781e+02 
0.2960 	 -7.441843e+02 	 1.153429e+01 	 -7.326501e+02 
0.2970 	 -7.441779e+02 	 1.155740e+01 	 -7.326205e+02 
0.2980 	 -7.441760e+02 	 1.158408e+01 	 -7.325919e+02 
0.2990 	 -7.441775e+02 	 1.161370e+01 	 -7.325638e+02 
0.3000 	 -7.441814e+02 	 1.164567e+01 	 -7.325357e+02 
0.3010 	 -7.441877e+02 	 1.167942e+01 	 -7.325083e+02 
0.3020 	 -7.441946e+02 	 1.171441e+01 	 -7.324802e+02 
0.3030 	 -7.442021e+02 	 1.175020e+01 	 -7.324519e+02 
0.3040 	 -7.442118e+02 	 1.178635e+01 	 -7.324255e+02 
0.3050 	 -7.442194e+02 	 1.182247e+01 	 -7.323970e+02 
0.3060 	 -7.442287e+02 	 1.185822e+01 	 -7.323704e+02 
0.3070 	 -7.442365e+02 	 1.189331e+01 	 -7.323431e+02 
0.3080 	 -7.442424e+02 	 1.192752e+01 	 -7.323148e+02 
0.3090 	 -7.442467e+02 	 1.196073e+01 	 -7.322859e+02 
0.3100 	 -7.442509e+02 	 1.199283e+01 	 -7.322581e+02 
0.3110 	 -7.442546e+02 	 1.202381e+01 	 -7.322308e+02 
0.3120 	 -7.442564e+02 	 1.205369e+01 	 -7.322027e+02 
0.3130 	 -7.442570e+02 	 1.208249e+01 	 -7.321745e+02 
0.3140 	 -7.442576e+02 	 1.211030e+01 	 -7.321473e+02 
0.3150 	 -7.442564e+02 	 1.213718e+01 	 -7.321192e+02 
0.3160 	 -7.442560e+02 	 1.216321e+01 	 -7.320928e+02 
0.3170 	 -7.442547e+02 	 1.218845e+01 	 -7.320662e+02 
0.3180 	 -7.442523e+02 	 1.221297e+01 	 -7.320394e+02 
0.3190 	 -7.442489e+02 	 1.223681e+01 	 -7.320121e+02 
0.3200 	 -7.442446e+02 	 1.226002e+01 	 -7.319846e+02 
0.3210 	 -7.442403e+02 	 1.228261e+01 	 -7.319577e+02 
0.3220 	 -7.442355e+02 	 1.230461e+01 	 -7.319309e+02 
0.3230 	 -7.442316e+02 	 1.232607e+01 	 -7.319056e+02 
0.3240 	 -7.442271e+02 	 1.234706e+01 	 -7.318800e+02 
0.3250 	 -7.442226e+02 	 1.236762e+01 	 -7.318550e+02 
0.3260 	 -7.442167e+02 	 1.238783e+01 	 -7.318289e+02 
0.3270 	 -7.442088e+02 	 1.240773e+01 	 -7.318010e+02 
0.3280 	 -7.442003e+02 	 1.242732e+01 	 -7.317729e+02 
0.3290 	 -7.441925e+02 	 1.244662e+01 	 -7.317459e+02 
0.3300 	 -7.441848e+02 	 1.246563e+01 	 -7.317192e+02 
0.3310 	 -7.441780e+02 	 1.248433e+01 	 -7.316936e+02 
0.3320 	 -7.441688e+02 	 1.250271e+01 	 -7.316661e+02 
0.3330 	 -7.441607e+02 	 1.252075e+01 	 -7.316399e+02 
0.3340 	 -7.441507e+02 	 1.253845e+01 	 -7.316123e+02 
0.3350 	 -7.441423e+02 	 1.255578e+01 	 -7.315865e+02 
0.3360 	 -7.441331e+02 	 1.257268e+01 	 -7.315604e+02 
0.3370 	 -7.441242e+02 	 1.258912e+01 	 -7.315351e+02 
0.3380 	 -7.441147e+02 	 1.260506e+01 	 -7.315097e+02 
0.3390 	 -7.441034e+02 	 1.262048e+01 	 -7.314829e+02 
0.3400 	 -7.440911e+02 	 1.263537e+01 	 -7.314557e+02 
0.3410 	 -7.440792e+02 	 1.264968e+01 	 -7.314295e+02 
0.3420 	 -7.440674e+02 	 1.266338e+01 	 -7.314040e+02 
0.3430 	 -7.440551e+02 	 1.267645e+01 	 -7.313786e+02 
0.3440 	 -7.440425e+02 	 1.268888e+01 	 -7.313536e+02 
0.3450 	 -7.440275e+02 	 1.270070e+01 	 -7.313268e+02 
0.3460 	 -7.440128e+02 	 1.271191e+01 	 -7.313008e+02 
0.3470 	 -7.439973e+02 	 1.272255e+01 	 -7.312747e+02 
0.3480 	 -7.439801e+02 	 1.273263e+01 	 -7.312475e+02 
0.3490 	 -7.439630e+02 	 1.274217e+01 	 -7.312209e+02 
0.3500 	 -7.439473e+02 	 1.275119e+01 	 -7.311961e+02 
0.3510 	 -7.439288e+02 	 1.275968e+01 	 -7.311692e+02 
0.3520 	 -7.439105e+02 	 1.276760e+01 	 -7.311429e+02 
0.3530 	 -7.438923e+02 	 1.277494e+01 	 -7.311173e+02 
0.3540 	 -7.438733e+02 	 1.278162e+01 	 -7.310917e+02 
0.3550 	 -7.438527e+02 	 1.278751e+01 	 -7.310652e+02 
0.3560 	 -7.438313e+02 	 1.279248e+01 	 -7.310388e+02 
0.3570 	 -7.438093e+02 	 1.279636e+01 	 -7.310130e+02 
0.3580 	 -7.437872e+02 	 1.279897e+01 	 -7.309882e+02 
0.3590 	 -7.437619e+02 	 1.280009e+01 	 -7.309618e+02 
0.3600 	 -7.437361e+02 	 1.279950e+01 	 -7.309367e+02 
0.3610 	 -7.437051e+02 	 1.279695e+01 	 -7.309082e+02 
0.3620 	 -7.436746e+02 	 1.279214e+01 	 -7.308824e+02 
0.3630 	 -7.436422e+02 	 1.278480e+01 	 -7.308574e+02 
0.3640 	 -7.436073e+02 	 1.277464e+01 	 -7.308327e+02 
0.3650 	 -7.435691e+02 	 1.276138e+01 	 -7.308077e+02 
0.3660 	 -7.435276e+02 	 1.274475e+01 	 -7.307828e+02 
0.3670 	 -7.434813e+02 	 1.272450e+01 	 -7.307568e+02 
